0,742.70
1,742.70
2,742.40
3,743.00
4,743.30
5,743.30
6,741.40
7,742.00
8,743.00
9,742.30
10,743.20
11,742.60
12,743.00
13,743.40
14,743.20
15,743.90
16,743.00
17,743.30
18,744.20
19,744.10
20,742.20
21,743.50
22,743.30
23,742.70
24,743.20
25,743.60
26,743.10
27,738.70
28,734.30
29,732.80
30,726.20
31,647.30
32,527.40
33,547.60
34,549.70
35,533.60
36,519.80
37,516.20
38,514.20
39,517.70
40,520.40
41,521.80
42,522.80
43,522.90
44,523.20
45,522.60
46,522.00
47,522.60
48,522.00
49,522.30
50,521.80
51,522.10
52,522.10
53,522.60
54,522.00
55,521.60
56,522.30
57,524.10
58,522.60
59,523.00
60,523.40
61,523.50
62,523.30
63,523.30
64,523.60
65,523.90
66,524.40
67,523.50
68,524.40
69,524.30
70,524.00
71,523.70
72,524.10
73,524.00
74,524.20
75,524.30
76,523.90
77,524.20
78,524.80
79,525.00
80,524.70
81,523.70
82,524.20
83,523.90
84,524.40
85,525.40
86,525.30
87,524.90
88,525.50
89,524.90
90,525.00
91,524.60
92,525.40
93,524.80
94,524.30
95,524.20
96,524.40
97,523.60
98,524.30
99,524.70
100,523.70
101,523.90
102,524.10
103,524.40
104,524.90
105,523.90
106,524.40
107,524.10
108,523.90
109,524.30
110,524.50
111,524.00
112,523.70
113,524.50
114,523.60
115,525.10
116,524.50
117,525.20
118,524.50
119,524.20
120,525.10
121,525.20
122,525.10
123,524.60
124,525.60
125,525.30
126,525.50
127,526.10
128,526.30
129,525.70
130,526.60
131,526.00
132,525.90
133,525.30
134,526.00
135,526.60
136,526.50
137,527.00
138,526.40
139,527.40
140,526.90
141,526.90
142,526.10
143,525.80
144,524.80
145,524.40
146,524.40
147,524.60
148,524.20
149,524.90
150,526.30
151,526.10
152,526.00
153,526.40
154,526.00
155,526.30
156,526.20
157,526.50
158,527.50
159,528.20
160,529.50
161,527.80
162,527.30
163,527.30
164,527.40
165,527.40
166,527.90
167,528.00
168,528.30
169,528.90
170,527.90
171,529.30
172,529.40
173,529.30
174,529.40
175,529.20
176,528.80
177,529.70
178,530.00
179,529.70
180,529.70
181,529.50
182,529.80
183,530.20
184,530.50
185,530.60
186,530.70
187,531.30
188,530.60
189,530.60
190,531.40
191,531.60
192,532.20
193,532.90
194,532.80
195,533.00
196,533.90
197,534.20
198,534.40
199,534.80
200,534.90
201,535.10
202,535.80
203,534.60
204,535.40
205,535.60
206,535.80
207,535.80
208,536.30
209,536.00
210,535.50
211,536.00
212,535.90
213,536.50
214,536.00
215,536.10
216,536.70
217,537.00
218,537.00
219,536.20
220,537.40
221,537.30
222,536.40
223,538.20
224,538.30
225,538.50
226,537.80
227,539.10
228,539.00
229,539.30
230,539.20
231,539.80
232,539.80
233,539.00
234,538.40
235,539.10
236,539.50
237,538.70
238,537.80
239,537.40
240,536.30
241,536.50
242,536.00
243,536.20
244,535.60
245,535.00
246,534.80
247,534.60
248,534.60
249,534.30
250,533.70
251,533.80
252,533.20
253,532.70
254,532.40
255,531.90
256,532.20
257,531.80
258,532.00
259,531.90
260,532.30
261,529.80
262,530.80
263,529.90
264,530.20
265,530.10
266,529.20
267,528.60
268,528.50
269,528.30
270,528.20
271,529.30
272,529.30
273,529.20
274,529.50
275,529.30
276,528.80
277,529.40
278,528.90
279,528.90
280,528.80
281,528.60
282,529.60
283,529.20
284,529.10
285,529.20
286,529.00
287,529.30
288,529.30
289,528.30
290,528.60
291,529.20
292,529.20
293,528.40
294,528.20
295,527.70
296,527.10
297,525.30
298,522.40
299,517.70
300,512.30
301,510.30
302,515.60
303,513.50
304,497.20
305,499.90
306,473.10
307,704.90
308,736.30
309,735.90
310,737.00
311,675.90
312,734.40
313,735.00
314,731.90
315,732.20
316,732.60
317,732.40
